t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
429	91.9086	92.0081	31.5134	91.7201	91.6744	110.421	110.684	35.9433	110.797	110.51	76.8669	6.09267	76.8395	40.5137	91.8973	37.9962	110.756	38.9723	0.998919	1.00108	1.0005	0.999501	0.997624	1.00238	1.0026	0.99741	0.342507	2.91965	0.342877	2.91649	0.32474	3.07939	0.325513	3.07207	0.527251	1.89663	0.413463	2.41859	0.351876	2.84191	37.606	98.0012	98.1007
430	91.5403	91.9107	31.7009	91.8591	91.4816	109.922	110.799	36.1016	111.058	110.23	76.9847	6.1155	76.902	40.8732	91.908	38.1311	110.273	39.1124	0.99597	1.00405	1.00413	0.995891	0.992086	1.00798	1.00751	0.992542	0.34491	2.89931	0.346306	2.88762	0.325831	3.06908	0.32843	3.04479	0.531497	1.88148	0.414883	2.41032	0.354685	2.8194	37.8164	97.6558	98.0262
431	92.4147	92.8158	31.8705	92.8103	92.454	110.996	112.041	36.3029	111.907	111.028	77.4662	6.14785	77.4311	40.9271	92.634	38.3408	111.062	39.391	0.995679	1.00434	1.00385	0.996161	0.990673	1.00941	1.00792	0.99214	0.343373	2.91228	0.344863	2.8997	0.324014	3.08628	0.327065	3.0575	0.528561	1.89193	0.413895	2.41607	0.354675	2.81948	38.0183	98.5626	98.9637
432	86.4648	86.6562	31.48	86.642	86.5074	102.573	102.673	36.2184	102.559	102.541	76.3852	6.11396	74.0146	41.3195	86.5417	38.1082	102.366	38.9775	0.997791	1.00221	1.00156	0.998447	0.999024	1.00098	1.00017	0.99983	0.363275	2.75274	0.364079	2.74666	0.352756	2.83482	0.3531	2.83206	0.558261	1.79128	0.440345	2.27094	0.380766	2.62629	37.594	92.5788	92.7702
433	95.4844	95.851	32.8747	95.8106	95.4673	115.342	116.356	37.2025	116.503	115.653	79.7285	6.20475	79.5689	42.7805	95.7171	39.5157	115.598	40.4802	0.996175	1.00384	1.0036	0.996417	0.991285	1.00879	1.00735	0.992706	0.342977	2.91565	0.344294	2.9045	0.319731	3.12763	0.322542	3.10037	0.537654	1.85993	0.412838	2.42226	0.35018	2.85568	39.0794	101.689	102.056
434	95.2099	95.6628	33.1053	95.7685	95.4053	115.468	116.291	37.4149	116.173	115.454	79.7749	6.22472	79.5712	43.0457	95.5563	39.7264	114.899	40.6751	0.995266	1.00476	1.00381	0.996208	0.992922	1.00713	1.00623	0.993809	0.346063	2.88965	0.347709	2.87597	0.321736	3.10814	0.324029	3.08614	0.540971	1.84853	0.415738	2.40536	0.354006	2.82481	39.3301	101.435	101.888
435	96.1127	96.2146	33.2336	96.2622	96.1817	116.299	116.57	37.5605	116.625	116.357	80.2177	6.26744	80.0651	43.0687	96.5054	39.8772	116.173	40.8151	0.998941	1.00106	1.00084	0.999164	0.99768	1.00233	1.0023	0.997706	0.345411	2.8951	0.345778	2.89203	0.322215	3.10351	0.322965	3.09631	0.537921	1.85901	0.413212	2.42007	0.351329	2.84634	39.5011	102.38	102.482
436	95.1608	95.1948	33.3864	95.1299	95.058	115.669	114.798	37.7165	115.107	115.869	80.0806	6.26032	80.0568	43.035	95.2702	39.7091	115.434	40.6838	0.999643	1.00036	1.00076	0.999244	1.00759	0.992468	0.993423	1.00662	0.350716	2.85131	0.350842	2.85029	0.328547	3.0437	0.326073	3.0668	0.537556	1.86027	0.416805	2.3992	0.352441	2.83736	39.6467	101.421	101.455
437	96.9464	97.0687	33.5194	97.1437	97.0789	117.591	117.795	37.908	117.799	117.523	80.9411	6.31328	80.899	43.1971	97.4393	40.31	117.548	41.2568	0.998739	1.00126	1.00067	0.999333	0.998264	1.00174	1.00235	0.99766	0.345317	2.89589	0.345752	2.89224	0.321814	3.10739	0.322373	3.102	0.533964	1.87279	0.413694	2.41725	0.350978	2.84918	39.8327	103.26	103.382
438	96.8046	97.0777	33.6752	97.0544	96.8301	117.294	117.786	38.0835	117.494	117.068	80.7789	6.39681	80.6499	42.5328	96.8392	40.4881	116.999	41.4621	0.997187	1.00282	1.00232	0.997688	0.995824	1.00419	1.00363	0.99638	0.346889	2.88276	0.347868	2.87465	0.323328	3.09283	0.324684	3.07992	0.527376	1.89618	0.418096	2.3918	0.354379	2.82184	40.072	103.201	103.475
439	97.6211	97.5178	33.8756	97.2301	97.4149	117.772	117.41	38.3047	118.174	118.592	81.575	6.43511	81.4216	43.8287	97.8489	40.5945	118.349	41.6363	1.00106	0.998941	0.998103	1.0019	1.00308	0.996929	0.996479	1.00353	0.347379	2.8787	0.347011	2.88175	0.326248	3.06515	0.325246	3.0746	0.538293	1.85772	0.41487	2.4104	0.351809	2.84245	40.3107	104.056	103.953
440	94.5096	94.7307	33.3727	94.7678	94.541	113.703	113.894	38.2065	114.046	113.835	80.825	6.43797	79.6086	43.7982	94.8455	40.3248	114.034	41.1484	0.997666	1.00234	1.0024	0.997607	0.998326	1.00168	1.00185	0.998152	0.35229	2.83857	0.353115	2.83194	0.335457	2.98101	0.336019	2.97602	0.550169	1.81762	0.425163	2.35204	0.360844	2.77128	39.8107	100.948	101.169
441	98.3803	98.1922	34.2962	97.9016	98.1391	118.77	118.23	39.2527	118.567	119.14	81.9773	6.49112	81.916	44.2808	98.4346	41.2373	119.081	42.3064	1.00192	0.998088	0.99758	1.00243	1.00456	0.995456	0.995195	1.00483	0.349276	2.86306	0.348608	2.86855	0.332002	3.01203	0.330494	3.02577	0.540564	1.84992	0.418931	2.38703	0.355274	2.81473	40.7873	104.871	104.683
442	98.124	98.2904	34.4326	98.0771	97.9465	118.594	118.972	39.4232	119.228	118.971	82.0932	6.45453	81.9191	42.6758	98.5202	41.5057	118.94	42.5246	0.998307	1.0017	1.00133	0.998668	0.996823	1.00319	1.00216	0.997842	0.350315	2.85457	0.350909	2.84974	0.331366	3.01781	0.332422	3.00823	0.52095	1.91957	0.421292	2.37365	0.357531	2.79696	40.8871	104.579	104.745
443	99.1783	99.0391	34.7182	98.6669	98.8385	119.741	119.589	39.6199	119.802	119.984	82.5257	6.47992	82.421	42.9801	99.1374	41.6624	119.8	42.6533	1.00141	0.998596	0.998264	1.00174	1.00127	0.99873	0.998484	1.00152	0.35055	2.85266	0.350058	2.85667	0.331301	3.01841	0.33088	3.02224	0.52147	1.91766	0.420249	2.37954	0.356037	2.8087	41.1981	105.658	105.519
444	98.1251	97.8755	34.7954	97.8167	98.1391	120.373	118.464	39.7939	118.019	119.993	82.3092	6.5472	82.2424	43.0368	98.0228	41.4872	120.061	42.5352	1.00255	0.997456	0.996716	1.0033	1.01611	0.984142	0.983549	1.01673	0.355507	2.81289	0.354603	2.82006	0.335914	2.97695	0.330588	3.02492	0.523291	1.91098	0.423241	2.36272	0.354279	2.82263	41.3426	104.672	104.423
445	99.6831	99.424	35.0153	99.3418	99.5752	120.697	120.238	39.9883	120.481	120.863	83.1061	6.62147	82.993	43.2772	99.6954	42.1118	121.267	43.0846	1.00261	0.997401	0.997656	1.00235	1.00381	0.996201	0.996835	1.00318	0.352181	2.83945	0.351266	2.84685	0.332577	3.00683	0.331313	3.01829	0.521457	1.91771	0.422404	2.3674	0.355289	2.81461	41.6367	106.305	106.046
446	99.5926	99.5526	35.1174	99.665	99.7527	121.1	121.072	40.1812	121.249	121.405	83.2924	6.63234	83.0517	43.5175	99.9416	42.3058	121.489	43.3438	1.0004	0.999598	0.999122	1.00088	1.00022	0.999776	0.998712	1.00129	0.352752	2.83485	0.35261	2.83599	0.331877	3.01316	0.331803	3.01384	0.523981	1.90846	0.423306	2.36236	0.356771	2.80292	41.7497	106.225	106.185
447	100.775	100.599	35.3227	100.347	100.558	122.29	122.252	40.4078	122.722	122.771	83.9207	6.65766	83.8175	42.9387	100.602	42.476	122.249	43.5049	1.00175	0.998256	0.997907	1.0021	1.00031	0.999688	0.9996	1.0004	0.351124	2.848	0.350512	2.85297	0.330529	3.02546	0.330426	3.0264	0.512288	1.95203	0.42222	2.36843	0.355872	2.81	41.9804	107.432	107.257
448	88.6842	88.9762	34.7667	88.8157	88.6063	109.828	109.856	40.2524	109.501	109.443	71.6762	6.55472	72.1401	42.3373	88.5081	42.1003	110.041	43.0267	0.996718	1.00329	1.00236	0.997642	0.999749	1.00025	1.00053	0.999468	0.390742	2.55923	0.392029	2.55083	0.366412	2.72917	0.366504	2.72848	0.586876	1.70394	0.475666	2.10232	0.391007	2.5575	41.3214	95.2389	95.5309
449	117.248	117.003	42.1594	117.199	117.438	144.065	143.988	41.4087	143.351	143.443	97.5022	6.71407	97.6076	46.3917	118	43.7018	143.806	44.8251	1.00209	0.997916	0.997964	1.00204	1.00053	0.999465	0.999358	1.00064	0.360326	2.77526	0.359575	2.78106	0.287585	3.47723	0.287432	3.47909	0.475288	2.10399	0.370353	2.70013	0.311706	3.20816	48.8735	123.962	123.718
450	116.883	116.76	42.2077	116.946	117.105	143.307	143.218	41.6015	142.475	142.617	97.4549	6.72795	97.2649	46.3723	117.377	43.9263	143.389	45.0812	1.00106	0.998945	0.998646	1.00136	1.00062	0.999379	0.998999	1.001	0.361492	2.76631	0.361111	2.76923	0.290477	3.44261	0.290297	3.44475	0.476762	2.09748	0.374232	2.67214	0.314398	3.18068	48.9357	123.611	123.488
451	117.823	117.557	42.5095	117.577	117.889	143.9	143.412	41.8207	143.939	144.408	98.4852	6.76917	98.34	46.5039	117.791	44.05	143.711	45.2584	1.00226	0.997741	0.997349	1.00266	1.0034	0.996611	0.996753	1.00326	0.361607	2.76544	0.36079	2.7717	0.291612	3.42921	0.290624	3.44087	0.472889	2.11466	0.373968	2.67403	0.314925	3.17535	49.2786	124.593	124.326
452	116.405	116.036	42.7334	116.056	116.496	143.778	141.582	41.9773	141.64	143.823	98.1455	6.77748	97.9136	46.7838	116.742	43.9621	143.495	45.0604	1.00317	0.996836	0.996229	1.00379	1.01551	0.984732	0.984826	1.01541	0.368276	2.71535	0.367111	2.72397	0.296487	3.37283	0.29196	3.42512	0.477807	2.0929	0.376574	2.65552	0.314021	3.1845	49.5109	123.182	122.814
453	118.458	118.22	42.7951	118.245	118.471	144.308	144.134	42.217	144.667	144.814	99.1307	6.80692	98.8685	48.1375	118.963	44.5079	144.478	45.5206	1.00202	0.997983	0.998094	1.00191	1.00121	0.998794	0.998987	1.00101	0.361997	2.76246	0.361267	2.76804	0.292902	3.41412	0.292548	3.41824	0.486884	2.05388	0.374132	2.67286	0.315069	3.17391	49.602	125.265	125.026
454	118.547	118.641	43.037	118.223	118.179	143.742	144.129	42.3707	144.526	144.267	99.1679	6.84345	98.9273	48.3585	118.694	44.7095	144.357	45.9187	0.999209	1.00079	1.00038	0.999622	0.99732	1.00269	1.0018	0.998203	0.362751	2.75671	0.363038	2.75453	0.293978	3.40162	0.294768	3.3925	0.488829	2.04571	0.376678	2.65478	0.318093	3.14374	49.8805	125.39	125.484
455	119.13	118.896	43.2301	119.212	119.462	145.161	144.529	42.6001	144.415	145.095	99.6245	6.86798	99.4731	48.8502	119.363	44.9244	144.891	46.0905	1.00196	0.998041	0.997905	1.0021	1.00438	0.995641	0.995316	1.00471	0.363595	2.75031	0.362883	2.75571	0.294752	3.39269	0.293467	3.40754	0.49109	2.03629	0.376367	2.65698	0.318104	3.14363	50.0981	125.997	125.764
456	115.554	115.916	42.864	115.777	115.445	139.09	139.344	42.4624	139.702	139.441	99.0374	6.83667	97.6687	48.5454	115.678	44.4722	139.307	45.7019	0.996881	1.00313	1.00287	0.997135	0.998173	1.00183	1.00187	0.998131	0.369786	2.70427	0.370943	2.69583	0.30473	3.28159	0.305288	3.2756	0.497041	2.0119	0.384447	2.60114	0.328067	3.04816	49.7007	122.391	122.752
457	120.094	119.902	43.9927	119.664	119.884	145.243	144.724	43.6022	144.699	145.245	100.367	6.9081	100.255	49.6369	120.444	45.5396	145.459	46.6661	1.0016	0.998405	0.998163	1.00184	1.00359	0.996424	0.996234	1.00378	0.366905	2.7255	0.36632	2.72986	0.301278	3.31919	0.300201	3.3311	0.495108	2.01976	0.378099	2.64481	0.320821	3.11701	50.9008	127.002	126.81
458	119.949	120.217	44.1958	120.073	119.869	145.16	145.734	43.7736	145.436	144.929	100.448	6.92749	100.321	49.4797	120.203	45.7631	145.346	46.93	0.997764	1.00224	1.0017	0.998299	0.996064	1.00395	1.0035	0.996513	0.367633	2.72011	0.368457	2.71402	0.300367	3.32926	0.301554	3.31616	0.493214	2.02752	0.380716	2.62663	0.322885	3.09708	51.1233	126.876	127.145
459	120.545	120.638	44.3073	120.752	120.766	146.063	146.348	43.9798	146.272	145.916	101.077	6.94481	100.932	49.7987	121.17	45.9217	146.141	47.1268	0.999229	1.00077	0.999888	1.00011	0.998056	1.00195	1.00244	0.997563	0.367275	2.72275	0.367559	2.72065	0.300515	3.32762	0.301101	3.32115	0.493389	2.0268	0.378986	2.63862	0.322475	3.10102	51.2521	127.49	127.583
460	118.939	119.086	44.4725	118.831	118.825	144.339	143.316	44.1958	143.517	144.538	100.756	6.96583	100.636	49.5925	119.429	45.7851	144.955	47.0263	0.998762	1.00124	1.00005	0.999954	1.00714	0.992911	0.992937	1.00711	0.373449	2.67774	0.373912	2.67443	0.308381	3.24274	0.306195	3.26589	0.492789	2.02927	0.383368	2.60846	0.324419	3.08243	51.4384	125.904	126.052
461	121.54	121.675	44.6514	121.626	121.62	146.839	147.07	44.3586	147.073	146.769	101.87	7.00012	101.723	49.9781	121.866	46.4562	146.954	47.5619	0.998895	1.00111	1.00005	0.999949	0.998426	1.00158	1.00207	0.997933	0.366973	2.72499	0.367379	2.72198	0.301614	3.31549	0.30209	3.31027	0.491316	2.03535	0.381208	2.62324	0.323652	3.08974	51.6515	128.54	128.675
462	120.934	121.381	44.7603	121.189	120.739	145.13	146.329	44.5786	147.039	145.986	101.908	7.0155	101.722	50.5623	121.573	46.5775	145.889	47.8026	0.996316	1.0037	1.00372	0.996289	0.991806	1.00826	1.00721	0.99284	0.368758	2.71181	0.370121	2.70182	0.304647	3.28249	0.307164	3.25559	0.497065	2.01181	0.383125	2.61011	0.327665	3.0519	51.7758	127.95	128.397
463	122.446	122.977	45.1236	122.211	121.963	146.448	147.783	44.7589	148.209	147.09	102.525	7.04936	102.433	50.5572	122.596	46.8622	147.314	48.0577	0.995688	1.00433	1.00204	0.997969	0.990961	1.00912	1.00761	0.99245	0.366928	2.72533	0.368517	2.71358	0.302868	3.30177	0.305631	3.27192	0.493561	2.02609	0.382249	2.6161	0.326225	3.06537	52.173	129.496	130.026
464	114.202	114.474	44.5897	114.345	114.146	135.209	135.231	44.6518	135.605	135.485	101.04	7.01199	97.9386	53.0037	114.412	46.4209	134.854	47.6063	0.997625	1.00238	1.00175	0.998254	0.999839	1.00016	1.00089	0.999113	0.389519	2.56727	0.390447	2.56117	0.33019	3.02856	0.330243	3.02808	0.541193	1.84777	0.405736	2.46465	0.35302	2.8327	51.6016	121.214	121.486
465	125.967	126.607	46.5998	126.401	125.96	152.489	153.882	45.8623	154.25	152.963	105.327	7.07293	105.13	54.7295	126.531	48.2087	153.071	49.4745	0.994941	1.00508	1.00349	0.996517	0.990947	1.00914	1.00842	0.991654	0.368065	2.71691	0.369937	2.70316	0.298034	3.35532	0.300757	3.32494	0.520587	1.92091	0.381002	2.62466	0.323214	3.09393	53.6727	133.04	133.68
466	125.692	126.179	46.7183	126.367	126.016	152.896	154.003	46.0497	153.724	152.779	105.103	7.09087	105.265	54.7852	126.298	48.447	151.982	49.5264	0.996143	1.00387	1.00278	0.997223	0.992811	1.00724	1.00619	0.99385	0.370255	2.70084	0.371689	2.69042	0.299018	3.34428	0.301183	3.32024	0.520453	1.9214	0.383593	2.60693	0.325869	3.06871	53.8092	132.783	133.27
467	126.543	126.696	46.9188	126.981	126.863	153.7	154.056	46.2337	154.855	154.403	106.04	7.11947	105.929	54.8623	127.332	48.4573	154.238	49.8914	0.998795	1.00121	1.00093	0.999072	0.997684	1.00232	1.00293	0.997079	0.370326	2.70032	0.370773	2.69707	0.300109	3.33212	0.300806	3.3244	0.517916	1.93081	0.38056	2.62771	0.323469	3.09148	54.0383	133.663	133.815
468	125.257	125.314	47.0146	125.327	125.27	152.575	151.394	46.433	153.131	152.02	105.563	7.12253	105.655	55.1998	125.726	48.3001	152.81	49.5972	0.999541	1.00046	1.00046	0.999542	1.0078	0.99226	1.0073	0.99275	0.375174	2.66543	0.375346	2.66421	0.306703	3.26048	0.304329	3.28592	0.522451	1.91405	0.384171	2.60301	0.324567	3.08103	54.1371	132.379	132.437
469	127.474	127.712	47.2606	127.501	127.427	154.574	154.955	46.8623	154.242	153.877	106.328	7.16133	106.381	55.4221	127.721	48.8998	154.488	50.2509	0.998134	1.00187	1.00059	0.999415	0.997545	1.00246	1.00237	0.997635	0.370055	2.7023	0.370747	2.69726	0.302425	3.3066	0.30317	3.29848	0.520979	1.91946	0.382863	2.6119	0.325274	3.07433	54.4219	134.635	134.874
470	127.396	127.863	47.3465	128.07	127.779	155.278	155.916	46.8494	155.693	155.208	106.818	7.15091	106.599	56.278	127.995	49.2505	155.61	50.5565	0.996346	1.00367	1.00228	0.997729	0.995908	1.00411	1.00312	0.996888	0.37029	2.70058	0.371648	2.69072	0.300479	3.32802	0.301713	3.31441	0.527941	1.89415	0.384784	2.59886	0.324893	3.07794	54.4975	134.547	135.014
471	128.956	128.833	47.6424	128.542	128.741	156.106	155.605	47.0886	156.77	157.268	107.67	7.17544	107.498	56.8589	129.285	49.4761	156.314	50.8457	1.00095	0.999049	0.998449	1.00155	1.00322	0.996792	0.996838	1.00317	0.3698	2.70417	0.369448	2.70674	0.302616	3.30452	0.301645	3.31516	0.528927	1.89062	0.382692	2.61307	0.32528	3.07427	54.8178	136.131	136.008
472	124.316	124.659	47.2208	124.819	124.542	149.943	150.242	46.9474	149.478	149.214	106.399	7.19417	104.827	56.8571	124.723	48.7944	149.804	50.2526	0.997245	1.00276	1.00223	0.997776	0.99801	1.00199	1.00177	0.998234	0.378799	2.63992	0.379845	2.63265	0.312478	3.20023	0.313101	3.19386	0.542391	1.84369	0.391221	2.5561	0.335456	2.98102	54.4149	131.51	131.853
473	129.208	128.98	48.3998	129.561	129.954	157.888	157.551	48.175	157.412	157.821	108.269	7.22715	108.219	57.553	130.092	50.1076	157.532	51.6057	1.00177	0.998235	0.996977	1.00303	1.00214	0.997867	0.997413	1.00259	0.37525	2.66489	0.374587	2.6696	0.305775	3.27038	0.305122	3.27737	0.531819	1.88034	0.385172	2.59624	0.327589	3.05261	55.627	136.435	136.207
474	129.36	129.626	48.5879	129.136	129.017	156.454	156.945	48.3527	157.58	157.216	108.187	7.26302	108.071	57.757	130.172	50.5103	155.776	51.5412	0.997943	1.00206	1.00092	0.999078	0.996874	1.00314	1.00231	0.997694	0.374831	2.66787	0.375603	2.66238	0.308087	3.24583	0.309053	3.23569	0.534434	1.87114	0.388027	2.57714	0.330867	3.02236	55.8509	136.623	136.889
475	130.068	129.909	48.777	130.506	130.744	158.773	158.597	48.5626	158.105	158.217	108.714	7.29264	108.502	58.0513	130.516	50.3992	158.309	51.7787	1.00122	0.99878	0.998177	1.00183	1.00111	0.998891	0.999297	1.0007	0.375471	2.66332	0.375013	2.66657	0.306201	3.26583	0.305861	3.26946	0.535027	1.86906	0.386155	2.58963	0.327074	3.05741	56.0697	137.36	137.202
476	128.656	128.342	48.9523	128.468	128.83	158.555	155.875	48.7434	154.955	157.911	108.265	7.2675	108.291	59.8498	128.785	50.3084	158.778	51.6577	1.00244	0.997563	0.997191	1.00282	1.01719	0.983101	0.981281	1.01908	0.38142	2.62178	0.38049	2.62819	0.312707	3.19788	0.307423	3.25285	0.552677	1.80938	0.390638	2.55992	0.325344	3.07367	56.2198	135.923	135.61
477	131.428	131.2	49.1216	130.68	131.007	158.69	158.27	48.9816	158.363	158.911	109.25	7.3327	109.182	60.3306	131.763	51.026	159.497	52.4396	1.00173	0.99827	0.997509	1.0025	1.00265	0.997354	0.996553	1.00346	0.374401	2.67093	0.373753	2.67556	0.309481	3.23121	0.308663	3.23978	0.552568	1.80973	0.387256	2.58227	0.328781	3.04154	56.4543	138.761	138.533
478	131.13	131.116	49.3961	131.329	131.436	159.71	159.717	49.207	159.497	159.582	109.531	7.3491	109.44	60.5764	131.704	51.3664	159.485	52.6359	1.00011	0.999893	0.999186	1.00081	0.999954	1.00005	0.999469	1.00053	0.376737	2.65437	0.376696	2.65466	0.308089	3.24582	0.308103	3.24567	0.553515	1.80664	0.390013	2.56402	0.330037	3.02996	56.7452	138.479	138.465
479	132.333	132.097	49.6439	132.436	132.718	161.272	161.18	49.422	160.986	161.036	110.266	7.39548	110.04	61.0845	132.923	51.6443	161.192	52.9411	1.00178	0.998223	0.997876	1.00213	1.00057	0.999427	0.999689	1.00031	0.375813	2.6609	0.375145	2.66563	0.306626	3.2613	0.306451	3.26317	0.555114	1.80143	0.388528	2.57381	0.328435	3.04474	57.0394	139.728	139.493
480	116.338	116.965	49.09	116.748	116.34	144.508	144.52	49.2128	144.827	144.785	94.6919	7.3066	95.2185	60.8205	116.868	51.0223	144.936	52.4517	0.994639	1.00539	1.0035	0.99651	0.999915	1.00008	1.00029	0.999708	0.419697	2.38267	0.421959	2.3699	0.340526	2.93663	0.340555	2.93638	0.638747	1.56556	0.436582	2.29052	0.361895	2.76324	56.3966	123.645	124.272
481	152.81	152.543	51.1795	152.498	152.811	186.662	186.608	50.6156	186.387	186.51	127.102	7.71099	127.125	62.4754	153.18	52.8103	185.971	54.4369	1.00175	0.998257	0.997954	1.00205	1.00029	0.99971	0.999342	1.00066	0.335508	2.98055	0.334924	2.98576	0.271241	3.68677	0.271162	3.68783	0.491448	2.0348	0.34476	2.90057	0.292717	3.41627	58.8905	160.521	160.254
482	152.26	152.165	51.3782	152.309	152.553	185.995	185.932	50.8056	185.541	185.784	127.181	7.7236	126.912	62.7862	152.692	53.0338	185.809	54.8299	1.00062	0.999376	0.998401	1.0016	1.00034	0.999662	0.998692	1.00131	0.337647	2.96167	0.337437	2.96352	0.273249	3.65967	0.273156	3.66091	0.494721	2.02134	0.347326	2.87914	0.295087	3.38883	59.1018	159.984	159.889
483	153.358	152.997	51.6769	153.516	153.907	187.194	186.608	51	185.734	186.236	127.788	7.75057	127.696	63.024	154.5	53.3089	186.445	54.9485	1.00236	0.997645	0.997463	1.00254	1.00314	0.996873	0.997302	1.0027	0.337764	2.96065	0.336968	2.96764	0.2733	3.65899	0.272445	3.67046	0.493548	2.02615	0.345041	2.8982	0.294717	3.39309	59.4275	161.109	160.748
484	151.742	151.251	51.8289	150.872	151.479	186.58	183.637	51.2032	183.332	186.352	127.513	7.73992	127.356	63.1025	152.228	53.1214	186.384	54.7866	1.00325	0.996762	0.995997	1.00402	1.01602	0.984228	0.983792	1.01647	0.342669	2.91827	0.341559	2.92775	0.278829	3.58643	0.274431	3.6439	0.495482	2.01824	0.348959	2.86567	0.293945	3.40199	59.5689	159.482	158.991
485	154.508	154.291	51.9274	154.01	154.329	187.423	187.093	51.4616	188.078	188.156	129.071	7.79743	128.936	63.4537	155.044	53.8392	187.934	55.589	1.00141	0.998594	0.997934	1.00207	1.00176	0.998239	0.999582	1.00042	0.336555	2.97129	0.336082	2.97547	0.275059	3.63559	0.274574	3.642	0.492132	2.03197	0.347252	2.87975	0.295789	3.38079	59.7249	162.306	162.089
486	153.73	153.948	52.2721	154.417	154.318	187.186	187.786	51.7239	187.696	187.291	129.048	7.82069	128.821	63.7786	154.777	53.9838	186.919	55.7627	0.998584	1.00142	1.00064	0.999359	0.996803	1.00321	1.00217	0.997838	0.339544	2.94512	0.340026	2.94095	0.275441	3.63055	0.276324	3.61894	0.495096	2.01981	0.348784	2.8671	0.298325	3.35205	60.0928	161.551	161.769
487	155.271	155.059	52.5738	155.319	155.65	188.879	188.156	51.8882	188.558	189.456	130.113	7.86223	129.952	64.7575	155.796	54.3349	188.465	56.0417	1.00137	0.998636	0.997876	1.00213	1.00384	0.996171	0.99526	1.00476	0.339055	2.94937	0.338593	2.9534	0.275772	3.62618	0.274716	3.64012	0.498318	2.00675	0.348757	2.86732	0.297359	3.36294	60.436	163.133	162.922
488	149.925	150.439	51.924	150.331	149.861	180.799	180.908	51.7327	181.523	181.538	128.861	7.85783	126.93	64.8204	150.358	53.8465	181.427	55.3498	0.996579	1.00343	1.00314	0.996875	0.999397	1.0006	0.999915	1.00008	0.345149	2.8973	0.346334	2.88739	0.285961	3.49698	0.286134	3.49487	0.510678	1.95818	0.358121	2.79235	0.305081	3.27782	59.7818	157.782	158.297
489	156.249	156.021	53.2791	155.763	156.118	188.67	187.997	53.075	188.053	188.713	130.531	7.92833	130.47	65.501	156.641	55.0293	189.245	56.8541	1.00146	0.998546	0.99772	1.00229	1.00358	0.996436	0.996505	1.00351	0.341486	2.92838	0.34099	2.93264	0.282318	3.5421	0.281312	3.55477	0.502038	1.99188	0.351309	2.8465	0.300426	3.3286	61.2075	164.177	163.95
490	155.986	156.429	53.5922	156.458	156.018	188.015	188.989	53.3305	189.122	188.353	130.717	7.9385	130.59	68.5681	156.637	55.207	188.232	57.1072	0.997167	1.00284	1.00282	0.997188	0.994849	1.00518	1.00408	0.995934	0.342597	2.91888	0.34357	2.91061	0.282189	3.54372	0.28365	3.52547	0.525063	1.90453	0.352451	2.83727	0.303387	3.29612	61.5307	163.925	164.368
491	157.086	157.176	53.8233	156.99	156.872	189.222	189.658	53.5503	189.195	188.661	130.969	7.98373	130.902	68.7828	157.313	55.5365	189.384	57.3024	0.99943	1.00057	1.00075	0.999249	0.9977	1.00231	1.00283	0.997176	0.34244	2.92022	0.342635	2.91856	0.282352	3.54168	0.283003	3.53353	0.525454	1.90312	0.353032	2.8326	0.302573	3.30499	61.807	165.07	165.16
492	154.852	155.064	54.0298	155.102	155.122	187.946	186.846	53.7866	186.68	187.919	131.089	7.98927	131.046	69.0412	155.095	55.3814	187.814	57.061	0.998636	1.00137	0.999871	1.00013	1.00589	0.994145	0.993407	1.00664	0.348436	2.86997	0.348912	2.86605	0.287866	3.47383	0.286181	3.49429	0.526846	1.89809	0.357081	2.80048	0.303817	3.29146	62.0191	162.842	163.053
493	157.713	157.942	54.1046	157.675	157.565	189.523	189.933	53.9923	190.205	189.783	132.212	8.03778	132.327	69.5352	158.427	55.8697	190.376	57.687	0.998549	1.00145	1.0007	0.999299	0.997841	1.00216	1.00223	0.997779	0.34256	2.9192	0.343058	2.91496	0.284271	3.51777	0.284886	3.51018	0.525482	1.90302	0.352653	2.83565	0.303016	3.30016	62.1424	165.751	165.98
494	157.257	158	54.5139	158.363	157.772	189.494	190.963	54.2383	190.219	188.868	132.121	8.04426	131.886	69.8387	158.237	56.1649	189.066	57.8531	0.995298	1.00472	1.00374	0.996271	0.992307	1.00775	1.00715	0.992902	0.345024	2.89835	0.346654	2.88472	0.284026	3.52081	0.286228	3.49372	0.52954	1.88843	0.354942	2.81736	0.305994	3.26804	62.5582	165.302	166.045
